sentence,joy,anticipation,fear,surprise,anger,sadness,trust,disgust
He loved his shop too much and would rather die than sell it.,0.05532729625701904,0.258747398853302,0.21150456368923187,0.22952303290367126,0.4308144450187683,0.7190811634063721,0.04460875317454338,0.4497731328010559
It was the first day of summer and she was hungry for ice cream!,0.9350854754447937,0.8056833148002625,0.034168489277362823,0.3484402298927307,0.009284118190407753,0.018377432599663734,0.43511050939559937,0.01025495957583189
"He didn't come after dinner, either.",0.025299295783042908,0.26330307126045227,0.21352939307689667,0.4248546063899994,0.45026499032974243,0.736434280872345,0.04806358739733696,0.4392252266407013
That's when I noticed a light coming down just before dawn.,0.5875251293182373,0.7399728298187256,0.42730069160461426,0.8516891002655029,0.08000712096691132,0.053555138409137726,0.2297043800354004,0.035155437886714935
Directly above my house was a glow that happen to be a satellite.,0.42400866746902466,0.7137753963470459,0.3484238088130951,0.8084495663642883,0.09428898990154266,0.07617919892072678,0.12932443618774414,0.07612250745296478
Jerry had no money and was living with his parents.,0.0337354838848114,0.43511542677879333,0.36970579624176025,0.21492815017700195,0.28934019804000854,0.7200978994369507,0.051489654928445816,0.29583555459976196
Jordan will be moving into her college dorm tomorrow.,0.826839804649353,0.8669654726982117,0.1014481633901596,0.1468004733324051,0.014261480420827866,0.049917031079530716,0.493325412273407,0.017037969082593918
She spent most of today packing her things.,0.1696770191192627,0.5468457937240601,0.1365438997745514,0.09035705775022507,0.15917570888996124,0.34679365158081055,0.08625681698322296,0.16239891946315765
Her mom took her to Target to buy new bed sheets.,0.7032610177993774,0.7808536291122437,0.115863136947155,0.4362412095069885,0.021263055503368378,0.09288974106311798,0.29520657658576965,0.02007397823035717
Jordan's mom is happy to see her little girl grow up.,0.974643349647522,0.5379905104637146,0.025837283581495285,0.32923826575279236,0.010058796033263206,0.020709317177534103,0.7210114598274231,0.007333354093134403
Bob quits and sells his business.,0.037346262484788895,0.24124827980995178,0.4537532925605774,0.3530240058898926,0.6511562466621399,0.8791084289550781,0.04128598794341087,0.6794187426567078
Gina wasn't talking to Rita or Mary.,0.027687715366482735,0.31282439827919006,0.27270418405532837,0.428580641746521,0.4975939393043518,0.7076658010482788,0.044201914221048355,0.3233514428138733
But Tami wanted to sit at her normal table.,0.2961788475513458,0.6529480814933777,0.11110423505306244,0.09287314862012863,0.0590081624686718,0.19190646708011627,0.2636634111404419,0.04508654400706291
It scared him but didn't prevent him from doing his job.,0.07541314512491226,0.385496586561203,0.4717496931552887,0.4767206311225891,0.2707124352455139,0.5414615273475647,0.1057780385017395,0.2585286498069763
His left boot was leaking water.,0.014891603961586952,0.24279431998729706,0.46570250391960144,0.5641440153121948,0.7045908570289612,0.8051086068153381,0.0182108823210001,0.5757156610488892
It was a warm day and she was wearing flip flops.,0.06695275753736496,0.33622652292251587,0.23446400463581085,0.45993489027023315,0.20680367946624756,0.4032401740550995,0.03612988069653511,0.1877949982881546
As she arrived at the store it began to rain hard.,0.018428578972816467,0.5537967085838318,0.5249659419059753,0.6169655323028564,0.4246446192264557,0.6292048692703247,0.01892906241118908,0.31972426176071167
"For twenty minutes, she had to wait.",0.06279883533716202,0.7609750032424927,0.4892106056213379,0.3970520794391632,0.16899648308753967,0.3499930500984192,0.08082756400108337,0.16527536511421204
It went upside down and our feet dangled out the bottom.,0.15168872475624084,0.4685922861099243,0.5484849810600281,0.9022217392921448,0.22134040296077728,0.2719087600708008,0.055106449872255325,0.12961150705814362
The following week he ended up winning the tournament.,0.962240993976593,0.5080463290214539,0.04316818341612816,0.8097963929176331,0.02551884576678276,0.024569367989897728,0.42020314931869507,0.017727205529808998
"As he began to cross the street, he heard a siren coming closer.",0.13076867163181305,0.7975548505783081,0.8124395608901978,0.84787517786026,0.16133099794387817,0.11645684391260147,0.1017741858959198,0.14182835817337036
"As a result, Eliza decided to not speak to her.",0.014934509061276913,0.2413710653781891,0.41253939270973206,0.42904171347618103,0.7729249000549316,0.8086395859718323,0.02986748330295086,0.5934139490127563
The girls then stopped talking.,0.06378885358572006,0.21440614759922028,0.33471930027008057,0.583004891872406,0.38109368085861206,0.4848528504371643,0.04019730165600777,0.33254286646842957
My wife and daughter went shopping in Queens.,0.9676811099052429,0.7233229279518127,0.016414938494563103,0.09913089126348495,0.011816505342721939,0.023552697151899338,0.5454934239387512,0.010053830221295357
The store offered to ship her a new pair from a warehouse.,0.8275115489959717,0.7071987986564636,0.05278261750936508,0.63645339012146,0.022555720061063766,0.060574159026145935,0.43161115050315857,0.009364224970340729
A week later the shoes arrived in Cambridge.,0.9144098162651062,0.836512565612793,0.04826275259256363,0.44205886125564575,0.011451213620603085,0.03539836406707764,0.5106201171875,0.017529254779219627
"A few years later, all the burnt homes had been rebuilt!",0.8966825008392334,0.3862610161304474,0.0625125989317894,0.6488300561904907,0.035083599388599396,0.08647838234901428,0.41343092918395996,0.013294394128024578
They knew it would be faster to fly.,0.860539436340332,0.784639835357666,0.1178068071603775,0.41485899686813354,0.011994827538728714,0.03571885824203491,0.5559015870094299,0.014083225280046463
In the end the road trip was an adventure to good to pass up.,0.960799515247345,0.6799795031547546,0.04252589866518974,0.3869912326335907,0.013273151591420174,0.02755887433886528,0.5754010081291199,0.014437426812946796
Tom wanted to see the country.,0.9470119476318359,0.8674178719520569,0.043160002678632736,0.1438654661178589,0.00858619250357151,0.020089413970708847,0.44088611006736755,0.011774745769798756
Tom packed his bags.,0.7917473316192627,0.8897356986999512,0.06155119836330414,0.07007448375225067,0.017291828989982605,0.03439280763268471,0.4469417333602905,0.022917035967111588
Tom rented a vehicle.,0.9166110754013062,0.9159168004989624,0.06706040352582932,0.11829310655593872,0.017766529694199562,0.030576113611459732,0.6065217852592468,0.0222371406853199
Theo's father was in the army.,0.3073209524154663,0.4874042868614197,0.16311033070087433,0.11575168371200562,0.06566280871629715,0.23306122422218323,0.20698672533035278,0.054194461554288864
Theo had plans of enlisting.,0.5435158014297485,0.9602908492088318,0.33753299713134766,0.26028650999069214,0.01968923956155777,0.09549461305141449,0.3423081040382385,0.03403189778327942
He is in the army now just like his father.,0.5758916139602661,0.5842311978340149,0.2781982123851776,0.136671781539917,0.039919864386320114,0.19957518577575684,0.4089701175689697,0.057143453508615494
"Billy felt that barely any likes, but genuine likes, were superior.",0.10261444747447968,0.2054687738418579,0.10093279182910919,0.4462754726409912,0.5497808456420898,0.6304675340652466,0.0653810203075409,0.376909077167511
Eli suddenly realized why the people were there.,0.13374267518520355,0.7289903163909912,0.5398684740066528,0.7975538969039917,0.09440833330154419,0.1446048468351364,0.1001826822757721,0.08588480204343796
She ran home to put it into the freezer.,0.04232988879084587,0.4764198362827301,0.6205906271934509,0.47767743468284607,0.47404465079307556,0.5605952739715576,0.039982784539461136,0.35704001784324646
Her cat was stuck in a tree and wouldn't come down.,0.02040286362171173,0.3223224878311157,0.5180351734161377,0.6869480013847351,0.47255057096481323,0.7244639992713928,0.030823448672890663,0.280607134103775
He had to move away.,0.01271838415414095,0.4205814599990845,0.6266393661499023,0.537639856338501,0.6504051089286804,0.8148326873779297,0.019623426720499992,0.45286378264427185
Tom was really sad about it.,0.018656305968761444,0.1808720827102661,0.4189736247062683,0.41651231050491333,0.43125292658805847,0.8704727292060852,0.036731451749801636,0.5369336605072021
Eventually they met up and hung out again.,0.9491499066352844,0.6284362077713013,0.03807508200407028,0.22007477283477783,0.019742092117667198,0.03119194507598877,0.49341967701911926,0.016060810536146164
Phil put a tape recorder in his shirt pocket all day.,0.11402051895856857,0.2595847249031067,0.13971255719661713,0.14005857706069946,0.41004639863967896,0.48910701274871826,0.04211632162332535,0.40186095237731934
The show was a hit in the art world.,0.9562975764274597,0.5730037689208984,0.043485794216394424,0.6329226493835449,0.015544903464615345,0.02415691316127777,0.4233735203742981,0.010430783033370972
"Lee and her mom went to the mall, but Lee got lost!",0.039850734174251556,0.5165970921516418,0.7515982389450073,0.9087322950363159,0.2607007622718811,0.6257386207580566,0.04345628246665001,0.15614017844200134
She wandered around sadly looking for her mom.,0.015051830559968948,0.5240736603736877,0.7797991037368774,0.46000516414642334,0.3400501608848572,0.8013678193092346,0.039220765233039856,0.3527003228664398
Her mom rushed right to the office and hugged her tightly!,0.6399470567703247,0.5766512751579285,0.4849800169467926,0.8750082850456238,0.034205496311187744,0.07541604340076447,0.3487784266471863,0.025370880961418152
I wanted to get into bird watching as a hobby.,0.9697919487953186,0.8531413674354553,0.025964291766285896,0.13634364306926727,0.0115718524903059,0.02307254448533058,0.5394790768623352,0.010052306577563286
I bought a bird checklist book.,0.9709466099739075,0.8002752065658569,0.022882942110300064,0.16560785472393036,0.012255588546395302,0.01490606926381588,0.5372902154922485,0.008541528135538101
I went exploring near my house.,0.9780982732772827,0.7930639982223511,0.022660834714770317,0.1452666074037552,0.011429007165133953,0.016138609498739243,0.5129760503768921,0.009767946787178516
She began acting petty and dramatic to emulate the stars.,0.21698115766048431,0.3401451110839844,0.23259186744689941,0.17058774828910828,0.2440033257007599,0.35090968012809753,0.08432996273040771,0.30515995621681213
Stewart won third place in the science fair.,0.9616617560386658,0.615178644657135,0.03366391360759735,0.7701961398124695,0.020006971433758736,0.026568852365016937,0.5214996337890625,0.01410453300923109
She went inside to put some ice on it.,0.22764675319194794,0.6242274045944214,0.19842542707920074,0.21395039558410645,0.1594102829694748,0.24429020285606384,0.15760619938373566,0.1401967704296112
She went back outside to sled more.,0.898093581199646,0.6700207591056824,0.02457404136657715,0.10262749344110489,0.024222105741500854,0.02746671251952648,0.3170446753501892,0.023421794176101685
She was thinking of the dress she wanted.,0.8883981704711914,0.9088152050971985,0.08089075237512589,0.24709825217723846,0.009677361696958542,0.029331572353839874,0.47300952672958374,0.015119767747819424
Lisa decided she would sew her own dress.,0.8577097654342651,0.8425323963165283,0.04191397503018379,0.09941175580024719,0.01738811656832695,0.032825667411088943,0.4466741383075714,0.019890140742063522
She bought her materials at the fabric store.,0.9713597297668457,0.8410676717758179,0.024687137454748154,0.16604448854923248,0.0105352271348238,0.023985449224710464,0.6354993581771851,0.019687699154019356
She looked all over for the perfect strapless bra.,0.9031616449356079,0.7763144373893738,0.07086845487356186,0.40147003531455994,0.01711995340883732,0.034616343677043915,0.3386143445968628,0.02877141907811165
"All of a sudden, the rapids became extreme and they were dragged away.",0.030649155378341675,0.5325930118560791,0.8355230689048767,0.8488395810127258,0.25565266609191895,0.47123998403549194,0.03423164784908295,0.18837516009807587
"They were pulled towards a large waterfall, so they had to bail.",0.1708807796239853,0.7651529908180237,0.7366202473640442,0.8185260891914368,0.09472154080867767,0.18345390260219574,0.07773075997829437,0.07373884320259094
"He would never get involved with activities, but just watch.",0.6766167879104614,0.6891691088676453,0.056244850158691406,0.11119312793016434,0.023574935272336006,0.0852004885673523,0.284148633480072,0.034483056515455246
He never told anyone that it was because he was ill.,0.039221540093421936,0.35340821743011475,0.6844133734703064,0.43073946237564087,0.18502584099769592,0.6649031043052673,0.08768414705991745,0.2289023995399475
"He had tried to teach himself, but it was no good.",0.02342826873064041,0.2624933421611786,0.3153091073036194,0.3341822326183319,0.629002034664154,0.758877694606781,0.02902638353407383,0.5204113125801086
